transaction_date,payment_method,cashier_name,transaction_amount,transaction_discount,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_province,customer_loyalty_tier,customer_since,store_name,store_city,store_province,store_region,store_manager,product_name,category,sub_category,sku,unit_price,cost_price,supplier,qty,line_amount,stock_on_hand,reorder_threshold
2024-02-07,Credit Card,Jane Williams,2395.0,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,2,998.0,12,4
2024-02-07,Credit Card,Jane Williams,2395.0,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-06-27,Cash,David Nkosi,529.94,0.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-06-27,Cash,David Nkosi,529.94,0.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,3,269.97,21,8
2024-06-27,Cash,David Nkosi,529.94,0.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,2,179.98,25,10
2024-04-14,Cash,Quinton Cronje,1315.0,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,1,449.0,10,4
2024-04-14,Cash,Quinton Cronje,1315.0,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-04-14,Cash,Quinton Cronje,1315.0,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Bamboo Chopping Board Set,Home & Kitchen,Preparation,SKU-HOM-005,189.0,110.0,EcoHome,3,567.0,22,8
2024-01-26,EFT,Hannah Botha,1547.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024-01-26,EFT,Hannah Botha,1547.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-01-26,EFT,Hannah Botha,1547.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-03-14,Cash,Lebo Khoza,61.98,50.0,Ayanda,Ngcobo,ayanda.ngcobo@gmail.com,0861234586,Umlazi,KwaZulu-Natal,Silver,2021-08-09,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,2,111.98,19,8
2024-06-28,Credit Card,David Nkosi,149.0,0.0,Zinhle,Mkhize,zinhle.mkhize@hotmail.com,0721234603,Newcastle,KwaZulu-Natal,Silver,2021-07-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-06-17,Debit Card,Lebo Khoza,149.0,0.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-05-15,Debit Card,Mike Dlamini,-203.0,500.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,3,297.0,25,8
2024-04-11,Cash,Eve Fourie,149.96,50.0,Carla,Oosthuizen,carla.o@mweb.co.za,0631234607,Bloemfontein,Free State,Bronze,2022-09-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,4,199.96,33,12
2024-04-28,Debit Card,Wendy Jacobs,224.97,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,3,224.97,18,7
2024-05-30,EFT,Lebo Khoza,-314.05,500.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,1,45.99,24,10
2024-05-30,EFT,Lebo Khoza,-314.05,500.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,4,139.96,30,12
2024-02-01,Cash,Xavier Botha,5192.95,0.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,4,3596.0,11,5
2024-02-01,Cash,Xavier Botha,5192.95,0.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,1,89.99,22,8
2024-02-01,Cash,Xavier Botha,5192.95,0.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,3,1347.0,15,6
2024-02-01,Cash,Xavier Botha,5192.95,0.0,,,,,,,,,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,4,159.96,31,10
2024-01-07,Debit Card,Carol Mokoena,14.97,75.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,3,89.97,35,15
11/05/2024,Credit Card,Nandi Hadebe,299.0,0.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,1,299.0,14,5
2024-01-19,Debit Card,Rachel Govender,49.0,50.0,Irene,du Plessis,irene.duplessis@gmail.com,0661234594,Bloemfontein,Free State,Silver,2021-02-07,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,1,99.0,25,8
2024-06-15,Debit Card,Thandi Joubert,-171.0,300.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-01-18,Cash,Alice Dube,14.95,100.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,5,114.95,50,20
2024-01-14,Credit Card,Yolanda Fredericks,278.0,20.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-06-08,Cash,Oscar Mthembu,310.97,50.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,1,299.0,20,8
2024-06-08,Cash,Oscar Mthembu,310.97,50.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,2,45.98,50,20
2024-06-08,Cash,Oscar Mthembu,310.97,50.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,1,15.99,42,20
2024-03-20,Credit Card,Oscar Mthembu,328.0,0.0,Salma,Fredericks,,0731234596,Graaff-Reinet,Eastern Cape,Bronze,2023-09-12,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-03-20,Credit Card,Oscar Mthembu,328.0,0.0,Salma,Fredericks,,0731234596,Graaff-Reinet,Eastern Cape,Bronze,2023-09-12,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-06-19,Credit Card,George Petersen,69.99,0.0,Francois,le Roux,francois.leroux@gmail.com,0621234614,Paarl,Western Cape,Bronze,2023-01-19,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
08-05-2024,Cash,Mike Dlamini,1098.0,0.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,1,299.0,16,5
08-05-2024,Cash,Mike Dlamini,1098.0,0.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-04-02,Cash,Alice Dube,483.99,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,1,34.99,30,12
2024-04-02,Cash,Alice Dube,483.99,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-06-16,Credit Card,David Nkosi,-53.07,300.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,1,18.99,40,15
2024-06-16,Credit Card,David Nkosi,-53.07,300.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,3,119.97,31,10
2024-06-16,Credit Card,David Nkosi,-53.07,300.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,2,91.98,24,10
2024-06-16,Credit Card,David Nkosi,-53.07,300.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,1,15.99,42,20
2024-05-09,Credit Card,Jane Williams,1798.0,0.0,Siphamandla,Dlamini,siphamandla.d@gmail.com,0741234606,Kwa-Mashu,KwaZulu-Natal,Silver,2021-10-30,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,2,1798.0,11,5
2024-01-22,Cash,Lebo Khoza,-122.06,300.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,3,47.97,42,20
2024-01-22,Cash,Lebo Khoza,-122.06,300.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,2,59.98,35,15
2024-01-22,Cash,Lebo Khoza,-122.06,300.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
2024-03-26,EFT,Brian Sithole,449.0,150.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-04-02,Credit Card,George Petersen,589.91,20.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,3,269.97,25,10
2024-04-02,Credit Card,George Petersen,589.91,20.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,2,159.98,28,10
2024-04-02,Credit Card,George Petersen,589.91,20.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,4,179.96,28,12
2024-04-15,Store Credit,George Petersen,-30.03,300.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,3,269.97,21,8
2024-04-07,Store Credit,Nandi Hadebe,587.99,0.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-04-07,Store Credit,Nandi Hadebe,587.99,0.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,2,498.0,18,7
2024-02-26,EFT,Rachel Govender,495.94,150.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-02-26,EFT,Rachel Govender,495.94,150.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,3,56.97,40,15
2024-02-26,EFT,Rachel Govender,495.94,150.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
2024-02-26,EFT,Rachel Govender,495.94,150.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,1,29.99,35,15
2024-03-14,Cash,Alice Dube,498.0,300.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,1,349.0,16,6
2024-03-14,Cash,Alice Dube,498.0,300.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-05-14,Credit Card,Oscar Mthembu,698.0,500.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,2,1198.0,12,5
28 May 2024,Cash,Mike Dlamini,163.98,75.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
28 May 2024,Cash,Mike Dlamini,163.98,75.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-03-20,Credit Card,Oscar Mthembu,2472.95,20.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,3,209.97,18,8
2024-03-20,Credit Card,Oscar Mthembu,2472.95,20.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,5,2245.0,10,4
2024-03-20,Credit Card,Oscar Mthembu,2472.95,20.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,2,37.98,40,15
2024-04-20,Credit Card,Lebo Khoza,289.95,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,4,219.96,26,10
2024-04-20,Credit Card,Lebo Khoza,289.95,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
2024-06-12,Debit Card,Jane Williams,1231.92,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,5,349.95,18,8
2024-06-12,Debit Card,Jane Williams,1231.92,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,3,134.97,28,12
2024-06-12,Debit Card,Jane Williams,1231.92,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,3,747.0,18,7
2024-03-04,Debit Card,Uma Naidoo,-71.03,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,1,18.99,40,15
2024-03-04,Debit Card,Uma Naidoo,-71.03,150.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,2,59.98,35,15
2024-06-23,Debit Card,Wendy Jacobs,2445.0,50.0,Yolanda,Pretorius,yolanda.pretorius@outlook.com,0751234609,Centurion,Gauteng,Bronze,2023-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,3,1797.0,12,5
2024-06-23,Debit Card,Wendy Jacobs,2445.0,50.0,Yolanda,Pretorius,yolanda.pretorius@outlook.com,0751234609,Centurion,Gauteng,Bronze,2023-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-06-23,Debit Card,Wendy Jacobs,2445.0,50.0,Yolanda,Pretorius,yolanda.pretorius@outlook.com,0751234609,Centurion,Gauteng,Bronze,2023-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-04-11,Credit Card,Xavier Botha,74.99,0.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-05-08,Debit Card,Uma Naidoo,1018.98,50.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
2024-05-08,Debit Card,Uma Naidoo,1018.98,50.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
